32	10.1
44	13
56	15.6
60	24.2
61	12.1
64	13.9
72	23.3
81	18.1
96	23.9
101	16.2
124	16.7
125	17.2
126	17.6
128	18.4
129	18.9
130	19.3
141	19.7
252	22.6
253	20.3
254	20.5
256	20.9
257	21.1
258	21.4
259	21.6
300	22.2
400	21.4
511	20.7
512	20.6
513	21
543	21.4
544	21.3
545	21.3
575	21.9
576	20.8
577	21.5
607	22
608	21.8
609	21.5
639	21.4
640	21.1
641	21.2
671	21.2
672	20.9
673	20.6
703	21.2
704	21.2
705	21.1
735	20.3
736	20.5
737	20.6
767	17.9
768	15.8
769	21.1
799	21.5
800	21.7
801	21.5
831	20.9
832	21.2
833	20.9
863	21.6
864	20.4
865	20.4
895	21.3
896	21.3
897	21.6
927	20.9
928	21.1
929	21.3
959	21.5
960	20.4
961	20.7
991	20.7
992	20.8
993	20.9
1023	20
1024	19.5
1025	20.4
1343	19.3
1264	20
1748	20.1
1788	18.4
1486	19.8
1627	19.9
1989	20.4
1230	21.1
1560	18.1
1088	21.3
1494	19.7
1198	20.3
1409	19.4
1728	18.5
1478	19.3
1682	19.7
1436	20
1731	20.1
1901	20.4
1875	20.1
1746	19.8
1809	19.9
1903	19.9
1877	20.2
1681	19.7
1856	20.5
1462	19.8
1713	19.9
1400	19.6
1798	19.8
1471	19
1789	20
1777	20.2
1441	18.5
1401	18.9
1754	19.6
1899	19.9
1992	18.4
1002	20.7
2048	17.4
1716	18.3
1315	18.8
1915	19.7
1652	19.6
1278	20
1594	20
1187	21.2
1922	20.3
1017	19.7
1688	20.4
1723	20
1030	20.4
1027	20.3
1262	19
1904	20.2
1678	19.7
1862	20.3
1076	21.2
1142	19.1
1322	20.5
1906	20.9
1049	20.2
1104	20.2
2038	19.9
2047	18
2048	18.3
2058	20
