32	10.2
44	12.9
56	15.7
60	23.7
61	12.1
64	13.9
72	23.3
81	17.9
96	23.8
101	16.5
124	17
125	17.3
126	17.7
128	18.5
129	19
130	19.4
141	19.4
252	21.7
253	19.7
254	19.9
256	20.5
257	20.8
258	21
259	21.5
300	22
400	21.1
511	20.8
512	20.8
513	21.2
543	21.5
544	22.1
545	22.2
575	22.2
576	21.1
577	21.5
607	21.9
608	21.9
609	21.1
639	20.4
640	20.6
641	20.8
671	21.3
672	20.2
673	20.2
703	21.3
704	22
705	22
735	21.4
736	20.9
737	21.6
767	17.8
768	15.7
769	20.5
799	21.1
800	21.1
801	21.2
831	20.3
832	20
833	20
863	20.7
864	19.4
865	19.4
895	20.2
896	20.7
897	21.3
927	20.8
928	21.2
929	21.3
959	21.3
960	20.3
961	20.2
991	21.2
992	20.5
993	21
1023	19.8
1024	18.4
1025	20.2
1343	19.4
1264	19.4
1748	20
1788	18
1486	19.3
1627	19.4
1989	20.4
1230	20.4
1560	17.8
1088	21.3
1494	19.4
1198	19.4
1409	18.9
1728	17.9
1478	18.6
1682	19.5
1436	19.2
1731	19.8
1901	20.4
1875	20.6
1746	19.9
1809	20.3
1903	20.5
1877	20.1
1681	19.3
1856	19.7
1462	18.9
1713	19.8
1400	18.9
1798	19.8
1471	19
1789	19.7
1777	19.7
1441	16.5
1401	19.5
1754	19.9
1899	20.1
1992	18.5
1002	21.2
2048	17.9
1716	18.3
1315	19.8
1915	19.9
1652	19.8
1278	20.3
1594	19.5
1187	20.3
1922	20.3
1017	19.6
1688	19.3
1723	20
1030	20.1
1027	20.5
1262	19.4
1904	20.7
1678	19.9
1862	20.4
1076	21.6
1142	18.9
1322	19.4
1906	20.7
1049	20.8
1104	20.2
2038	19.3
2047	17.5
2048	17.8
2058	20
