32	21.2
44	19.8
56	20.8
60	21.6
61	19.5
64	20.6
72	21
81	19.5
96	22.2
101	19
124	20.5
125	19.7
126	19.2
128	18.2
129	19.7
130	18.9
141	19.3
252	21.5
253	19.4
254	19.8
256	20.3
257	20.6
258	20.8
259	21
300	21.6
400	20.9
511	20.4
512	21
513	20.8
543	15.6
544	21.2
545	21.9
575	21.6
576	18.9
577	19.9
607	20.5
608	21
609	21.3
639	21.1
640	20.8
641	20.9
671	22.1
672	20.3
673	19.5
703	20.9
704	20.5
705	20.9
735	20.2
736	20.3
737	20.1
767	17.2
768	15.5
769	19.6
799	19.9
800	20.5
801	20.6
831	19.6
832	19.7
833	19.8
863	19.3
864	18.6
865	19.4
895	20.3
896	20
897	20.1
927	20
928	20.4
929	19.9
959	19.8
960	18.7
961	18.7
991	19.4
992	19.5
993	19.1
1023	18.6
1024	18.5
1025	18.3
1343	18.3
1264	18.4
1748	19
1788	18.1
1486	18.8
1627	18.9
1989	19.9
1230	18.8
1560	17.5
1088	19.9
1494	18.5
1198	19
1409	18.1
1728	17.9
1478	18.4
1682	18.9
1436	18.4
1731	19.5
1901	20.1
1875	20
1746	19.4
1809	19.9
1903	20
1877	19.9
1681	19.1
1856	19.4
1462	18.8
1713	19.5
1400	18.7
1798	19.9
1471	18.9
1789	19.6
1777	19.9
1441	18.9
1401	19.5
1754	19.5
1899	19.8
1992	18
1002	18.6
2048	17.1
1716	17.9
1315	19.7
1915	19.1
1652	18.9
1278	18.5
1594	19.1
1187	18.8
1922	19
1017	18
1688	19.3
1723	19.8
1030	19.1
1027	20.1
1262	19
1904	20.2
1678	19.5
1862	19.5
1076	19
1142	18.1
1322	18
1906	20
1049	20.3
1104	19.7
2038	19.3
2047	17.4
2048	17.3
2058	19.1
