32	10.1
44	13
56	15.6
60	23.7
61	8.69
64	13.4
72	23.3
81	17.9
96	24.1
101	16.4
124	16.9
125	17.3
126	17.7
128	18.4
129	18.9
130	19.4
141	19.5
252	21.8
253	19.8
254	20.1
256	20.7
257	20.8
258	21.2
259	21.3
300	21.9
400	21.2
511	20.6
512	20.8
513	20.9
543	22.2
544	21.9
545	22.2
575	22
576	20.8
577	20.4
607	21.8
608	21.9
609	22.1
639	21.2
640	21.5
641	21
671	22.1
672	20.2
673	20
703	21
704	21.3
705	21.2
735	20.8
736	20.9
737	20.9
767	17.9
768	15.8
769	20.2
799	20.8
800	20.9
801	21.4
831	21
832	21.1
833	20.9
863	21.2
864	20.3
865	20.5
895	20.8
896	20.7
897	21.1
927	20.7
928	20.6
929	20.9
959	21.4
960	20.3
961	20.7
991	20.8
992	21.2
993	21.4
1023	20.6
1024	20.6
1025	20.6
1343	19.3
1264	19.4
1748	19.9
1788	18
1486	19.4
1627	19
1989	19.4
1230	18.4
1560	17.4
1088	19
1494	19.3
1198	19.4
1409	19.3
1728	18.2
1478	19.2
1682	19.8
1436	19.9
1731	20.1
1901	20.6
1875	20.4
1746	19.4
1809	20
1903	19.9
1877	19.7
1681	19.8
1856	20.2
1462	19.5
1713	20.4
1400	19.6
1798	20.5
1471	19.7
1789	20.2
1777	20.2
1441	18.9
1401	20
1754	20.4
1899	20.5
1992	18.9
1002	20.6
2048	17.9
1716	18.6
1315	19.9
1915	19.7
1652	19.2
1278	18.7
1594	19.4
1187	20.2
1922	20.5
1017	19.9
1688	20.1
1723	20
1030	20.7
1027	20.5
1262	19.1
1904	20.5
1678	19.8
1862	20.3
1076	20.6
1142	19
1322	19
1906	20.4
1049	20.3
1104	19.8
2038	20.3
2047	18
2048	17.9
2058	20.4
