32	10.2
44	13
56	15.7
60	23.5
61	11.9
64	13.8
72	23.3
81	18
96	24.1
101	16.5
124	17
125	17.4
126	17.9
128	18.7
129	19
130	19.4
141	19.6
252	21.9
253	19.8
254	20.1
256	20.7
257	21
258	21.2
259	21.4
300	22
400	21.2
511	21
512	21.1
513	21.2
543	21.7
544	22.1
545	22.3
575	21.9
576	21.4
577	21.4
607	22.1
608	22.2
609	21.8
639	21.5
640	21.3
641	21.5
671	21.3
672	20.6
673	20.4
703	21.5
704	21.3
705	21.4
735	20.3
736	20.4
737	20.3
767	17.6
768	15.7
769	20.8
799	21.2
800	21
801	20.2
831	20.5
832	20.8
833	20.6
863	20.8
864	20
865	20.1
895	19.9
896	20.6
897	19.6
927	19.8
928	19.9
929	20.4
959	20.9
960	20.3
961	20.7
991	21.1
992	20.9
993	20.3
1023	19.7
1024	20
1025	20
1343	19.8
1264	20.3
1748	20.1
1788	18.2
1486	19.2
1627	19.5
1989	20.4
1230	19.4
1560	18
1088	19.8
1494	19.3
1198	19.8
1409	19.3
1728	18.2
1478	19.1
1682	19.5
1436	19.4
1731	20.1
1901	20.2
1875	20.6
1746	19.7
1809	19.7
1903	20.4
1877	19.7
1681	19.5
1856	20.2
1462	18.6
1713	19.4
1400	18.5
1798	19.7
1471	18.8
1789	19.6
1777	20.1
1441	19
1401	19.1
1754	20
1899	20.2
1992	19.1
1002	20.8
2048	17.8
1716	18.7
1315	19.5
1915	19.7
1652	19.4
1278	18.6
1594	19.5
1187	19
1922	20.1
1017	20.1
1688	19.6
1723	20.1
1030	20.6
1027	20.1
1262	19.3
1904	20.2
1678	19.7
1862	20.2
1076	20.7
1142	18.9
1322	19.1
1906	20.1
1049	19.8
1104	19.6
2038	19
2047	17.5
2048	17.7
2058	20.3
