32	21.1
44	19.8
56	20.9
60	21.8
61	19.7
64	20.5
72	21
81	19.3
96	22
101	19
124	20.3
125	19.7
126	19.3
128	18.2
129	19.7
130	18.9
141	19.3
252	21.5
253	19.4
254	19.7
256	20.3
257	20.5
258	20.8
259	21
300	21.6
400	20.9
511	20.5
512	20.6
513	20.8
543	21.5
544	21.3
545	21.8
575	21.8
576	20.5
577	21.4
607	21
608	21.4
609	21.7
639	20.8
640	20.7
641	21.1
671	21.7
672	20.1
673	19.6
703	20.7
704	20.6
705	20.8
735	20.7
736	20.5
737	20.3
767	17.2
768	15.4
769	20.1
799	20.1
800	20.7
801	20.8
831	20
832	20.8
833	20.7
863	20.7
864	19.7
865	20
895	20.8
896	20.6
897	21
927	20.3
928	20.6
929	20.6
959	20.8
960	20
961	20
991	20.2
992	20.7
993	20.8
1023	19.3
1024	19.6
1025	20.3
1343	20.2
1264	20.2
1748	19.6
1788	18
1486	19.4
1627	19.1
1989	20.7
1230	21.1
1560	17.8
1088	20.1
1494	19.5
1198	20
1409	19.2
1728	18.4
1478	18.1
1682	18.9
1436	18.6
1731	19.1
1901	19.8
1875	19.8
1746	19.3
1809	19.4
1903	20
1877	19.9
1681	19.3
1856	19.7
1462	19.1
1713	19.7
1400	18.9
1798	19.8
1471	19
1789	19.6
1777	19.5
1441	18.8
1401	19
1754	19.9
1899	19.5
1992	18.6
1002	20.3
2048	16.6
1716	18.4
1315	20.1
1915	19.8
1652	19.2
1278	19.8
1594	19.5
1187	20.3
1922	20.2
1017	19
1688	19.8
1723	20.1
1030	20.3
1027	20.1
1262	19.2
1904	20
1678	19.7
1862	19.2
1076	18.9
1142	18.3
1322	18.3
1906	20.1
1049	19.9
1104	18
2038	18.6
2047	17.4
2048	17.5
2058	19.4
