32	21.7
44	20.1
56	21.7
60	22.4
61	20
64	21
72	21.8
81	20
96	22.9
101	19.8
124	21.7
125	20.8
126	20.2
128	12.7
129	20.6
130	19.7
141	21.2
252	20.7
253	20.9
254	19.5
256	14.4
257	17.2
258	19.3
259	18.9
300	20.7
400	20.7
511	14
512	14.6
513	15.3
543	20.4
544	20.2
545	20.7
575	19.5
576	20.2
577	20.4
607	19.6
608	19.4
609	19.9
639	15.9
640	16.6
641	18.5
671	19.4
672	19.6
673	19.9
703	19.5
704	19.6
705	20
735	19.5
736	19.3
737	19.3
767	15.7
768	16.3
769	17.1
799	19.7
800	18.7
801	19.8
831	19.1
832	19.6
833	19.9
863	19.5
864	19.4
865	19.9
895	16.9
896	16.8
897	18.9
927	19.6
928	18.3
929	19.4
959	19.5
960	20
961	19.4
991	19.1
992	19.3
993	19.6
1023	14.1
1024	14.4
1025	13.5
2038	18.2
2047	13.2
2048	12.7
2058	17.5
