32	9.95
44	12.8
56	15.7
60	20.3
61	12
64	13.9
72	23.3
81	18.1
96	24.2
101	16.4
124	17.1
125	17.4
126	17.8
128	18.6
129	19.1
130	19.5
141	19.7
252	22
253	20
254	20.2
256	20.8
257	21.1
258	21.1
259	21.4
300	21.9
400	21.2
511	20.7
512	21
513	21.1
543	21.9
544	21.9
545	22.2
575	22.4
576	20.6
577	21.1
607	22
608	21.8
609	21.5
639	20.8
640	21.2
641	21.3
671	22.6
672	20.4
673	20.4
703	21.8
704	22.1
705	21.7
735	20.9
736	21.2
737	21.3
767	17.8
768	15.7
769	20.8
799	21.4
800	21.6
801	22.1
831	21.1
832	21.1
833	21.1
863	21.8
864	20.3
865	20.8
895	21.2
896	21.3
897	21.5
927	20.9
928	21
929	21.2
959	21.4
960	20
961	20.6
991	21.2
992	21.2
993	21.2
1023	20.2
1024	20.2
1025	20
1343	20.2
1264	20.2
1748	19.8
1788	18.1
1486	18.8
1627	18.6
1989	19.7
1230	18.8
1560	17.6
1088	20.2
1494	19.1
1198	19.1
1409	18.2
1728	18.2
1478	19.1
1682	19.6
1436	19.4
1731	19.8
1901	20.5
1875	20.3
1746	19.7
1809	19.9
1903	19.8
1877	20.1
1681	19.3
1856	20.2
1462	19.8
1713	20.2
1400	19.9
1798	20.1
1471	19.2
1789	20
1777	19.7
1441	18.5
1401	18.9
1754	20
1899	20.5
1992	19
1002	21.1
2048	18.2
1716	18.6
1315	20.4
1915	20.3
1652	19.8
1278	19.8
1594	19.6
1187	20
1922	19.7
1017	19.2
1688	19.4
1723	19.8
1030	20.6
1027	20.4
1262	19.8
1904	20.4
1678	20.2
1862	20.2
1076	20.6
1142	18.9
1322	19.1
1906	20.4
1049	20.3
1104	19.1
2038	19.6
2047	18
2048	17.9
2058	19
