32	21.6
44	20.2
56	21.7
60	22.4
61	20
64	21.3
72	21.8
81	19.9
96	22.6
101	19.4
124	21
125	20.4
126	20
128	19
129	20.2
130	19.3
141	20.8
252	20.8
253	20.3
254	18.9
256	21.1
257	17.1
258	19
259	18.9
300	21
400	20.1
511	18.8
512	20.1
513	15.2
543	19.9
544	20.5
545	20.2
575	19.6
576	20.3
577	20.4
607	19.6
608	19.8
609	19.9
639	20.4
640	21.6
641	18.7
671	19.6
672	19.5
673	19.8
703	19.3
704	19.2
705	19.6
735	18.6
736	18.8
737	19.2
767	18.9
768	19.7
769	16.7
799	19.4
800	19.4
801	19.7
831	19.8
832	19.4
833	19.6
863	19.2
864	19.2
865	19.9
895	19.8
896	20
897	18.9
927	19.2
928	18.3
929	19.7
959	18.4
960	19.1
961	19.2
991	19.4
992	18.8
993	18.8
1023	18
1024	18.6
1025	14.3
1343	17.3
1264	17.5
1748	17.7
1788	17.3
1486	18.1
1627	16.7
1989	18.1
1230	18.2
1560	16.7
1088	17.4
1494	18
1198	18.1
1409	17.1
1728	17
1478	17.6
1682	18.8
1436	17.2
1731	18
1901	18.4
1875	18
1746	18.6
1809	18.2
1903	18.4
1877	16.6
1681	18.1
1856	17.7
1462	18.6
1713	18.1
1400	17.7
1798	18.1
1471	17.1
1789	17
1777	16.9
1441	17.5
1401	17.3
1754	18.4
1899	17.8
1992	17.4
1002	18.1
2048	16.7
1716	17
1315	17.3
1915	18
1652	16.1
1278	18.2
1594	18.1
1187	18.2
1922	18.6
1017	18
1688	17.4
1723	17.6
1030	18.8
1027	15.9
1262	18.8
1904	17.6
1678	18.4
1862	18.5
1076	18
1142	18.6
1322	17.7
1906	19
1049	18.9
1104	19.4
2038	17.3
2047	16.9
2048	17.1
2058	17.3
