32	21.2
44	19.9
56	21.5
60	22.3
61	20.1
64	21
72	21.8
81	20
96	22.6
101	19.5
124	20.8
125	20.1
126	19.6
128	12.6
129	20.2
130	19.2
141	20.6
252	20.6
253	20.1
254	18.8
256	14.2
257	16.8
258	18.9
259	18.5
300	20.7
400	20.1
511	13.5
512	13.9
513	14.8
543	19.2
544	19.4
545	19.8
575	19
576	19.4
577	19.4
607	18.9
608	19.1
609	19.4
639	15.9
640	16.3
641	18.3
671	19.3
672	19.9
673	20.4
703	19.7
704	19.9
705	20.3
735	19.4
736	19.3
737	19.6
767	16
768	16.5
769	17
799	20
800	19.9
801	20.3
831	19.6
832	18.9
833	20.1
863	19.7
864	17.9
865	18.4
895	15.2
896	16.8
897	18.7
927	19.5
928	19.9
929	20.6
959	19.2
960	18.3
961	18.8
991	18.2
992	18.4
993	18.9
1023	14
1024	14.1
1025	13.5
2038	17.6
2047	13.2
2048	13.3
2058	18.4
