32	21.1
44	19.6
56	20.8
60	21.9
61	19.7
64	20.8
72	21.1
81	19.6
96	22.1
101	19
124	20.4
125	19.8
126	19.5
128	18.3
129	19.9
130	19.1
141	19.3
252	22
253	19.7
254	19.9
256	20.4
257	20.6
258	20.9
259	21.1
300	21.4
400	20.3
511	19.4
512	19.3
513	19.7
543	20.6
544	20.8
545	20.8
575	21.8
576	20.4
577	20.7
607	21.7
608	21.4
609	22.1
639	21.4
640	21
641	20.9
671	22
672	20.3
673	19.8
703	21.7
704	21.4
705	21.4
735	20.7
736	20.7
737	20.4
767	17.1
768	15.5
769	20.4
799	20.5
800	20.9
801	20.7
831	20.3
832	20.5
833	20.5
863	20.9
864	19.7
865	20.2
895	20.6
896	20.2
897	20.2
927	19.7
928	19.9
929	19.4
959	20.4
960	19.4
961	20.1
991	20
992	20.9
993	20.7
1023	19.6
1024	19.2
1025	19
1343	19.3
1264	19.5
1748	19.6
1788	17.8
1486	19
1627	19
1989	20.1
1230	19.2
1560	17.4
1088	19.2
1494	19.1
1198	20.4
1409	16.6
1728	17.7
1478	18.5
1682	19
1436	18.4
1731	18.8
1901	20.4
1875	20.2
1746	19.7
1809	19.8
1903	19.9
1877	19.9
1681	19.4
1856	19.9
1462	19.1
1713	19.6
1400	20.2
1798	20.2
1471	19.5
1789	19.7
1777	19.8
1441	18.4
1401	19.2
1754	19.5
1899	19.9
1992	18.5
1002	20.4
2048	17.4
1716	17.7
1315	18.9
1915	19.6
1652	19.6
1278	20.1
1594	19.5
1187	20.2
1922	19.3
1017	18.5
1688	19.2
1723	19.8
1030	19.7
1027	19.6
1262	19.9
1904	20.5
1678	19.7
1862	20
1076	20
1142	18.4
1322	18.4
1906	20
1049	19.9
1104	18.4
2038	18.4
2047	17.2
2048	17.2
2058	19.3
