32	10.1
44	12.9
56	15.1
60	23.5
61	11.6
64	13.6
72	23.8
81	17.9
96	24.2
101	16.3
124	16.8
125	17.2
126	17.7
128	18.5
129	18.9
130	19.4
141	19.6
252	21.9
253	19.9
254	20
256	20.7
257	21
258	21.2
259	21.4
300	22.6
400	21.6
511	20.8
512	21
513	21
543	21.2
544	21.4
545	22.3
575	22.4
576	20.3
577	20.8
607	21.3
608	21.1
609	21.5
639	20.4
640	21
641	20.8
671	21.3
672	20.4
673	20.1
703	21.1
704	21.6
705	21.5
735	20.7
736	20.5
737	20.6
767	17.6
768	15.7
769	20.8
799	21.3
800	21.3
801	21.5
831	20.9
832	20.8
833	20.6
863	21.4
864	20.3
865	20.7
895	21.2
896	21.1
897	21.2
927	20.9
928	20.9
929	20.8
959	21.4
960	20.4
961	20.8
991	21.1
992	20.9
993	21
1023	19.8
1024	19.7
1025	19.2
1343	19.3
1264	19.3
1748	19.7
1788	17.7
1486	19.4
1627	19.8
1989	20.6
1230	20.1
1560	18.8
1088	20.7
1494	19.3
1198	20.2
1409	18.5
1728	17.9
1478	18.6
1682	19.3
1436	19.4
1731	18.1
1901	20.5
1875	20.2
1746	19.6
1809	20.6
1903	20.6
1877	20.2
1681	19.7
1856	20.3
1462	19.3
1713	19.9
1400	19
1798	20.4
1471	19.2
1789	20
1777	20.3
1441	19.2
1401	19.6
1754	19.8
1899	20.5
1992	18.8
1002	20.1
2048	18.5
1716	18.2
1315	19.5
1915	20
1652	20.1
1278	20
1594	19.7
1187	20.8
1922	20.2
1017	19.3
1688	19.5
1723	19.3
1030	19.9
1027	19.2
1262	18.4
1904	20.1
1678	19.6
1862	20
1076	20.4
1142	18.8
1322	18.7
1906	20.4
1049	20.1
1104	19.1
2038	20
2047	18.2
2048	18.1
2058	19.8
