32	21.3
44	20
56	21.3
60	22.2
61	19.9
64	21.2
72	21.7
81	20
96	22.6
101	19.4
124	20.9
125	20.1
126	19.6
128	18.8
129	20.2
130	19.3
141	20.7
252	20.7
253	20.1
254	18.8
256	20.9
257	17.1
258	19.1
259	18.9
300	21.3
400	19.9
511	18.7
512	19.7
513	14.9
543	19.2
544	19.4
545	19.6
575	19
576	19.6
577	19.5
607	19.2
608	19.3
609	19.5
639	19.7
640	20.6
641	18.3
671	19.2
672	19.2
673	19.3
703	19
704	19.4
705	19.7
735	19.3
736	19.3
737	19.6
767	19.8
768	20.7
769	16.9
799	19.5
800	19.3
801	19.8
831	19.4
832	19.2
833	19.8
863	19.4
864	19.4
865	18.8
895	20.1
896	20.4
897	18.7
927	19.4
928	14.1
929	19.7
959	19.5
960	19.6
961	19.8
991	19.5
992	19.4
993	19.4
1023	16.6
1024	17.4
1025	12.5
1343	16.6
1264	16.5
1748	16.3
1788	17.4
1486	17.9
1627	16.4
1989	18.3
1230	18.6
1560	16.8
1088	18.9
1494	18.1
1198	18.9
1409	18.1
1728	17.9
1478	18.3
1682	18.6
1436	17.2
1731	18.1
1901	17.9
1875	17.9
1746	18.5
1809	17.9
1903	18.2
1877	16.8
1681	18.3
1856	17.8
1462	18.2
1713	18.2
1400	17.9
1798	18.8
1471	18
1789	17.8
1777	18
1441	17.2
1401	17.1
1754	18.7
1899	18.3
1992	17.9
1002	19.8
2048	16.7
1716	17.5
1315	18.5
1915	18.3
1652	16.3
1278	18.3
1594	18.8
1187	19
1922	18.6
1017	19
1688	17.8
1723	17.9
1030	18.7
1027	15.4
1262	19.4
1904	18.2
1678	18.9
1862	18.5
1076	18.4
1142	18.7
1322	18.8
1906	19
1049	19.3
1104	17.8
2038	17.2
2047	16.3
2048	16.9
2058	17.4
