32	21.6
44	20
56	21.2
60	19.5
61	19.6
64	20.6
72	21
81	19.3
96	22.1
101	19
124	20.4
125	19.6
126	19.2
128	18
129	19.7
130	18.9
141	19.1
252	21.3
253	19.3
254	19.4
256	20.2
257	20.3
258	20.6
259	20.9
300	21.6
400	21
511	20.8
512	20.3
513	20.4
543	21.9
544	21.8
545	21.5
575	21.8
576	21
577	19.2
607	21.4
608	21
609	21.6
639	20.7
640	20.3
641	20.8
671	21.3
672	19.7
673	19.7
703	21.3
704	21
705	20.9
735	20.6
736	20.6
737	19.9
767	17.2
768	15.4
769	20.4
799	20.8
800	21
801	21.6
831	21.2
832	20.7
833	20.6
863	21.1
864	19.9
865	20.7
895	20.9
896	20.7
897	21.2
927	20.9
928	20.4
929	20.7
959	21
960	18.8
961	19.3
991	19
992	19.9
993	20.5
1023	19.2
1024	19.2
1025	20
1343	19.3
1264	19.3
1748	19.1
1788	18.4
1486	19.2
1627	18.7
1989	19.9
1230	19.6
1560	17.4
1088	19.9
1494	18.9
1198	20
1409	18.3
1728	17.7
1478	18.6
1682	18.9
1436	18.7
1731	19.3
1901	19.9
1875	19.5
1746	19.5
1809	19.6
1903	19.9
1877	20
1681	19
1856	19.9
1462	18.8
1713	19.6
1400	18.7
1798	20.2
1471	19.2
1789	19.5
1777	19.6
1441	18.9
1401	18.6
1754	19
1899	19.3
1992	18.2
1002	18.4
2048	17.3
1716	17.8
1315	18.9
1915	19.5
1652	18.8
1278	18.5
1594	19
1187	18.9
1922	19.5
1017	19
1688	19.6
1723	19.6
1030	20.2
1027	20
1262	19.7
1904	20.1
1678	19.2
1862	19.5
1076	20.9
1142	18.8
1322	19.3
1906	20.1
1049	19.9
1104	19.2
2038	18.7
2047	16.9
2048	17.5
2058	19.4
