32	21.2
44	19.9
56	21.4
60	21.9
61	19.7
64	21
72	21.5
81	19.8
96	22.4
101	19.3
124	21
125	20.1
126	19.6
128	18.9
129	20
130	19.2
141	20.7
252	20.6
253	20.1
254	18.9
256	21.1
257	17.1
258	18.9
259	18.4
300	20.8
400	20.1
511	19.1
512	20.2
513	14.9
543	19.5
544	20.8
545	20.9
575	19.1
576	19.5
577	19.7
607	19.1
608	19.4
609	19.8
639	19.7
640	21.1
641	18.8
671	19.7
672	19.9
673	20.2
703	19.7
704	19.6
705	19.9
735	19.6
736	19.5
737	19.9
767	19.7
768	20.9
769	17.3
799	19.8
800	20
801	20.4
831	19
832	19.6
833	19.7
863	18.4
864	19.5
865	20.1
895	19.7
896	20.5
897	18.9
927	19.3
928	19.3
929	19.7
959	20.2
960	19.7
961	20.2
991	19.7
992	19.6
993	19.8
1023	18.1
1024	18.5
1025	13.4
1343	18
1264	18.3
1748	17.9
1788	17.6
1486	18.1
1627	17
1989	18.7
1230	18.8
1560	17.8
1088	19.4
1494	18.5
1198	20.1
1409	17.6
1728	17.7
1478	18.5
1682	18.7
1436	17.4
1731	18.3
1901	18.4
1875	17.9
1746	18.6
1809	17.9
1903	17.8
1877	16.7
1681	18.1
1856	18
1462	18.2
1713	18.3
1400	17.7
1798	18.9
1471	17.4
1789	17.8
1777	17.9
1441	17.5
1401	17.2
1754	18.4
1899	17.6
1992	17.7
1002	20
2048	16.9
1716	17.2
1315	17.7
1915	17.9
1652	16.3
1278	18.6
1594	18.6
1187	19.1
1922	18.8
1017	18.1
1688	17.3
1723	17.4
1030	18.1
1027	15.2
1262	19
1904	18
1678	19
1862	18.8
1076	19.2
1142	19.5
1322	19.2
1906	19
1049	19.3
1104	18.8
2038	17.4
2047	16.5
2048	16.7
2058	17.4
