32	21.8
44	20.1
56	21.5
60	22.3
61	20
64	21.2
72	21.6
81	19.7
96	22.4
101	19.5
124	21.1
125	20.3
126	19.8
128	12.8
129	20.3
130	19.4
141	20.7
252	21
253	20.1
254	18.9
256	14.3
257	17
258	18.9
259	19
300	21.2
400	20.1
511	13.6
512	14.3
513	14.9
543	19.8
544	20.6
545	20.6
575	20.1
576	20.5
577	20.6
607	19.8
608	20.1
609	20.1
639	16.2
640	16.7
641	18.3
671	19.3
672	19.3
673	19.8
703	19.2
704	19.5
705	20.1
735	19.5
736	19.3
737	19.7
767	16.3
768	16.2
769	16.9
799	19.5
800	19.5
801	19.9
831	19.7
832	19.9
833	20.3
863	19.5
864	19.2
865	19.8
895	16.2
896	16.9
897	18.6
927	18.9
928	18.8
929	18.7
959	18.2
960	18.3
961	18.6
991	18.8
992	19.3
993	19.1
1023	14.1
1024	14.2
1025	13.8
2038	17.9
2047	13.5
2048	13.5
2058	17.6
