32	21.8
44	20.2
56	21.5
60	22.1
61	19.9
64	21
72	21.7
81	20.1
96	22.5
101	19.4
124	21
125	20.1
126	19.6
128	12.7
129	20.3
130	19.4
141	20.8
252	20.8
253	20.3
254	18.9
256	14.4
257	17.1
258	19
259	18.6
300	21.4
400	20.4
511	13.9
512	14.6
513	15
543	19.7
544	20.8
545	20.4
575	19.7
576	20.1
577	19.4
607	18.9
608	19.3
609	19.6
639	16
640	17
641	19
671	20
672	19.6
673	20.2
703	19.9
704	19.4
705	19.6
735	19.5
736	19.9
737	20.3
767	16.3
768	16.3
769	17.1
799	20.1
800	19.9
801	19.9
831	19.1
832	19.4
833	20.1
863	19.7
864	19.3
865	19.4
895	16.6
896	17
897	18.8
927	19.4
928	19.3
929	19.8
959	19.5
960	19.9
961	19.4
991	19.3
992	19.4
993	19.3
1023	14
1024	14.3
1025	13.6
2038	17.5
2047	13.1
2048	13.2
2058	17.6
