32	21.2
44	20.2
56	21.6
60	21.6
61	19.5
64	20.9
72	21.1
81	19.7
96	22.2
101	19.2
124	20.7
125	19.7
126	19.2
128	18.4
129	19.9
130	19
141	20.5
252	20.4
253	19.8
254	18.6
256	20.8
257	16.7
258	18.7
259	18.2
300	20.8
400	20.1
511	18.5
512	20
513	14.8
543	19.3
544	19.3
545	19.7
575	19.2
576	19.1
577	19.4
607	19.5
608	19.7
609	19.7
639	20.1
640	20.7
641	18.4
671	18.9
672	19.2
673	19.4
703	19.1
704	19.2
705	19.5
735	19.3
736	19.4
737	20.1
767	19.9
768	20.4
769	17.1
799	18.5
800	19.6
801	19.1
831	18.8
832	18.9
833	19.5
863	19.3
864	18.9
865	19.5
895	19.3
896	20.2
897	18.8
927	18.6
928	18.7
929	19.4
959	19.6
960	19.4
961	19.4
991	18.9
992	19.1
993	19.6
1023	18
1024	18.7
1025	14.1
1343	17.3
1264	16.7
1748	17.3
1788	17.5
1486	18.5
1627	16.6
1989	18.4
1230	19.4
1560	17.1
1088	19.4
1494	18.4
1198	19.9
1409	17.4
1728	17.5
1478	18.2
1682	18.2
1436	16.5
1731	17.3
1901	18
1875	17.7
1746	18.2
1809	17.8
1903	18
1877	16.7
1681	17.8
1856	17.5
1462	17.6
1713	17.6
1400	16.6
1798	18.1
1471	16.8
1789	17.6
1777	18
1441	16.9
1401	17.5
1754	18.4
1899	17.7
1992	17.8
1002	19.9
2048	17.1
1716	17.5
1315	17.8
1915	18.4
1652	16.6
1278	18.6
1594	18.2
1187	18.3
1922	18.9
1017	18.3
1688	17.6
1723	17.9
1030	18.9
1027	15.6
1262	19
1904	18.3
1678	18.7
1862	18.3
1076	17.5
1142	18
1322	18.1
1906	18.5
1049	17.6
1104	17
2038	17.2
2047	16.8
2048	16.9
2058	17.2
