32	21.8
44	20.6
56	22
60	18.5
61	20.1
64	21.3
72	21.9
81	20
96	22.7
101	19.7
124	21.1
125	20.3
126	19.8
128	19
129	20.3
130	19.4
141	20.8
252	20.9
253	20.3
254	19
256	21.3
257	17.2
258	19
259	18.7
300	21.2
400	20.1
511	18.8
512	20.2
513	15.1
543	19.6
544	19.6
545	19.5
575	19
576	19.3
577	19.4
607	18.8
608	19.4
609	19.8
639	19.7
640	20.6
641	18.4
671	19
672	19.5
673	19.7
703	19.1
704	19.3
705	19.6
735	19.4
736	19.3
737	19.6
767	20
768	20.8
769	16.9
799	19.6
800	19.3
801	19.7
831	19.4
832	19.3
833	19.6
863	19.4
864	19.3
865	18.6
895	19.9
896	20.4
897	18.7
927	19.1
928	19
929	19.8
959	19.3
960	19.3
961	19.3
991	18.9
992	19.1
993	18.6
1023	18.2
1024	18.5
1025	14.1
1343	17.1
1264	17.7
1748	17.2
1788	17.4
1486	18.4
1627	16.2
1989	17.8
1230	18.2
1560	17.3
1088	19.2
1494	18.2
1198	18.7
1409	17.5
1728	17.5
1478	17.6
1682	18.1
1436	17
1731	17.9
1901	17.8
1875	18
1746	18.4
1809	18
1903	18
1877	16.7
1681	18
1856	17.9
1462	18.4
1713	17.9
1400	17.1
1798	18.3
1471	17.1
1789	17.3
1777	17.5
1441	16.9
1401	17
1754	18.4
1899	17.8
1992	17.6
1002	19.7
2048	17
1716	17.4
1315	17.9
1915	17.9
1652	16.4
1278	18
1594	17.8
1187	17.2
1922	18.9
1017	18.7
1688	17.8
1723	18
1030	18.7
1027	15.6
1262	19.5
1904	17.5
1678	18.5
1862	19
1076	18.7
1142	20.2
1322	18.7
1906	18.7
1049	19.8
1104	18.7
2038	17.4
2047	16.7
2048	17.3
2058	17.4
