32	10.1
44	13
56	15.6
60	23.5
61	8.59
64	13.7
72	23.1
81	18.3
96	23.7
101	16.5
124	17
125	17.4
126	17.9
128	18.7
129	19.1
130	19.5
141	19.7
252	21.9
253	19.9
254	20.3
256	20.9
257	21.1
258	21.4
259	21.6
300	22.1
400	21.4
511	21.1
512	21.3
513	21.5
543	21.9
544	22.1
545	22.4
575	22.4
576	21.1
577	21.4
607	22
608	22.5
609	21.5
639	20.8
640	20.6
641	20.6
671	21.4
672	20.7
673	20
703	20.4
704	20.3
705	21.1
735	20.5
736	20.8
737	20.1
767	17.2
768	15.6
769	20.1
799	19.8
800	20.2
801	21.1
831	20.6
832	21.2
833	20.6
863	21.4
864	19.7
865	19.5
895	19.5
896	19.3
897	20.1
927	19.9
928	19.9
929	20.8
959	20.2
960	20.4
961	20
991	20.1
992	20.9
993	21.1
1023	20
1024	20.3
1025	20.1
1343	19.4
1264	18.9
1748	20
1788	18.3
1486	19.4
1627	19.2
1989	20.1
1230	18.8
1560	17.5
1088	18.6
1494	19.5
1198	20.5
1409	18.6
1728	18.5
1478	18.9
1682	19
1436	18.7
1731	19.3
1901	20.3
1875	20.6
1746	19.7
1809	20.4
1903	20.2
1877	20.4
1681	19.6
1856	20.4
1462	19.8
1713	19.7
1400	19
1798	20
1471	19.6
1789	19.9
1777	20
1441	18.9
1401	19.2
1754	20
1899	20.5
1992	18.9
1002	20.3
2048	18
1716	18.3
1315	20.3
1915	20
1652	19.9
1278	20.7
1594	19.8
1187	20.8
1922	20.5
1017	19.5
1688	20
1723	19.7
1030	20.8
1027	20.5
1262	20.2
1904	20.5
1678	19.8
1862	19.5
1076	19.8
1142	18.6
1322	18.6
1906	20.5
1049	20.2
1104	19.6
2038	19.8
2047	18.1
2048	18
2058	19.2
