32	21.2
44	19.8
56	21
60	21.6
61	19.6
64	20.7
72	21
81	19.4
96	21.9
101	18.9
124	20.5
125	19.6
126	19.2
128	18.1
129	19.8
130	18.9
141	19.2
252	21.5
253	19.4
254	19.8
256	20.5
257	20.7
258	20.9
259	21.1
300	21.4
400	20.8
511	20.6
512	20.7
513	20.7
543	21.7
544	21.8
545	22.1
575	21.7
576	20.8
577	21.4
607	21.6
608	21.9
609	21
639	21.2
640	21.2
641	21.1
671	21.7
672	20.2
673	20.2
703	21.2
704	21.3
705	21.2
735	20.9
736	20.5
737	21.1
767	17.4
768	15.5
769	20.9
799	21
800	21
801	21.1
831	20.4
832	20.9
833	20.6
863	20.8
864	19.8
865	20.4
895	20.6
896	20.7
897	20.9
927	19.8
928	20
929	20.3
959	20
960	19.7
961	19.5
991	20.3
992	20.2
993	19.8
1023	18.2
1024	18.6
1025	18.6
1343	18.6
1264	18.6
1748	19.4
1788	17.4
1486	18.8
1627	18.7
1989	19.5
1230	18.2
1560	17.7
1088	20.8
1494	19
1198	19.9
1409	18.6
1728	17.8
1478	18.8
1682	19
1436	18.7
1731	19.6
1901	19.3
1875	19.7
1746	19.7
1809	19.7
1903	20.2
1877	20.1
1681	19.1
1856	19.7
1462	18.8
1713	19.7
1400	18.5
1798	19.5
1471	18.4
1789	19.3
1777	19.1
1441	18.2
1401	18.4
1754	19.1
1899	19.9
1992	18.5
1002	19
2048	17.4
1716	17.5
1315	18.6
1915	19.3
1652	19.1
1278	19.3
1594	19.2
1187	19.8
1922	19.5
1017	18.6
1688	19.6
1723	19.6
1030	20
1027	20
1262	19
1904	20.2
1678	19.8
1862	19.5
1076	21
1142	18.6
1322	19.2
1906	20.3
1049	20
1104	19.3
2038	19.5
2047	17.1
2048	17.5
2058	19.7
