Description:	Multilevel blocked dgemm.

L1 Block Size: 32
L2 Block Size: 96
L3 Block Size: 1056
Size: 511	Gflop/s: 6.61
Size: 512	Gflop/s: 5.3
Size: 513	Gflop/s: 6.84
Size: 543	Gflop/s: 9.18
Size: 544	Gflop/s: 8.28
Size: 545	Gflop/s: 9.15
Size: 575	Gflop/s: 9.06
Size: 576	Gflop/s: 7.44
Size: 577	Gflop/s: 9.14
Size: 607	Gflop/s: 9.11
Size: 608	Gflop/s: 8.12
Size: 609	Gflop/s: 8.92
Size: 639	Gflop/s: 8.87
Size: 640	Gflop/s: 6.69
Size: 641	Gflop/s: 8.86
Size: 671	Gflop/s: 9.09
Size: 672	Gflop/s: 8.02
Size: 673	Gflop/s: 9.08
Size: 703	Gflop/s: 9.02
Size: 704	Gflop/s: 7.41
Size: 705	Gflop/s: 9
Size: 735	Gflop/s: 8.91
Size: 736	Gflop/s: 8.08
Size: 737	Gflop/s: 9.1
Size: 767	Gflop/s: 8.86
Size: 768	Gflop/s: 6.17
Size: 769	Gflop/s: 8.79
Size: 799	Gflop/s: 8.98
Size: 800	Gflop/s: 8.06
Size: 801	Gflop/s: 8.99
Size: 831	Gflop/s: 8.94
Size: 832	Gflop/s: 7.33
Size: 833	Gflop/s: 8.8
Size: 863	Gflop/s: 8.64
Size: 864	Gflop/s: 7.96
Size: 865	Gflop/s: 8.93
Size: 895	Gflop/s: 8.83
Size: 896	Gflop/s: 6.7
Size: 897	Gflop/s: 8.77
Size: 927	Gflop/s: 8.8
Size: 928	Gflop/s: 7.96
Size: 929	Gflop/s: 8.84
Size: 959	Gflop/s: 8.88
Size: 960	Gflop/s: 7.28
Size: 961	Gflop/s: 8.92
Size: 991	Gflop/s: 8.73
Size: 992	Gflop/s: 7.77
Size: 993	Gflop/s: 8.88
Size: 1023	Gflop/s: 6.45
Size: 1024	Gflop/s: 4.95
Size: 1025	Gflop/s: 7.78
