Description:	Multilevel blocked dgemm.

L1 Block Size: 34
L2 Block Size: 102
L3 Block Size: 1122
Size: 511	Gflop/s: 8.61
Size: 512	Gflop/s: 6.32
Size: 513	Gflop/s: 6.96
Size: 543	Gflop/s: 10.3
Size: 544	Gflop/s: 9.79
Size: 545	Gflop/s: 10.2
Size: 575	Gflop/s: 10.2
Size: 576	Gflop/s: 9.37
Size: 577	Gflop/s: 10.2
Size: 607	Gflop/s: 10.1
Size: 608	Gflop/s: 9.72
Size: 609	Gflop/s: 9.95
Size: 639	Gflop/s: 9.77
Size: 640	Gflop/s: 8.51
Size: 641	Gflop/s: 9.94
Size: 671	Gflop/s: 10.1
Size: 672	Gflop/s: 9.53
Size: 673	Gflop/s: 9.97
Size: 703	Gflop/s: 10.1
Size: 704	Gflop/s: 9.4
Size: 705	Gflop/s: 9.93
Size: 735	Gflop/s: 9.5
Size: 736	Gflop/s: 9.2
Size: 737	Gflop/s: 9.61
Size: 767	Gflop/s: 9.21
Size: 768	Gflop/s: 7.73
Size: 769	Gflop/s: 9.75
Size: 799	Gflop/s: 9.55
Size: 800	Gflop/s: 9.48
Size: 801	Gflop/s: 9.66
Size: 831	Gflop/s: 9.63
Size: 832	Gflop/s: 9.29
Size: 833	Gflop/s: 9.53
Size: 863	Gflop/s: 9.56
Size: 864	Gflop/s: 9.26
Size: 865	Gflop/s: 9.52
Size: 895	Gflop/s: 9.53
Size: 896	Gflop/s: 8.46
Size: 897	Gflop/s: 9.54
Size: 927	Gflop/s: 9.32
Size: 928	Gflop/s: 9.18
Size: 929	Gflop/s: 9.26
Size: 959	Gflop/s: 9.37
Size: 960	Gflop/s: 9.05
Size: 961	Gflop/s: 9.59
Size: 991	Gflop/s: 9.62
Size: 992	Gflop/s: 9.35
Size: 993	Gflop/s: 9.52
Size: 1023	Gflop/s: 8.02
Size: 1024	Gflop/s: 5.38
Size: 1025	Gflop/s: 8.2
