Description:	Multilevel blocked dgemm.

L1 Block Size: 32
L2 Block Size: 96
L3 Block Size: 1054
Size: 511	Gflop/s: 7.43
Size: 512	Gflop/s: 5.17
Size: 513	Gflop/s: 5.69
Size: 543	Gflop/s: 8.43
Size: 544	Gflop/s: 9.32
Size: 545	Gflop/s: 8.55
Size: 575	Gflop/s: 8.5
Size: 576	Gflop/s: 9.15
Size: 577	Gflop/s: 8.49
Size: 607	Gflop/s: 8.42
Size: 608	Gflop/s: 9.11
Size: 609	Gflop/s: 8.46
Size: 639	Gflop/s: 8.54
Size: 640	Gflop/s: 8.24
Size: 641	Gflop/s: 8.51
Size: 671	Gflop/s: 8.41
Size: 672	Gflop/s: 9.04
Size: 673	Gflop/s: 8.5
Size: 703	Gflop/s: 8.39
Size: 704	Gflop/s: 8.91
Size: 705	Gflop/s: 8.4
Size: 735	Gflop/s: 8.4
Size: 736	Gflop/s: 9.03
Size: 737	Gflop/s: 8.51
Size: 767	Gflop/s: 8.18
Size: 768	Gflop/s: 5.92
Size: 769	Gflop/s: 8.12
Size: 799	Gflop/s: 8.27
Size: 800	Gflop/s: 9.08
Size: 801	Gflop/s: 8.55
Size: 831	Gflop/s: 8.39
Size: 832	Gflop/s: 8.85
Size: 833	Gflop/s: 8.24
Size: 863	Gflop/s: 8.25
Size: 864	Gflop/s: 8.79
Size: 865	Gflop/s: 8.35
Size: 895	Gflop/s: 8.53
Size: 896	Gflop/s: 8.33
Size: 897	Gflop/s: 8.35
Size: 927	Gflop/s: 8.13
Size: 928	Gflop/s: 8.56
Size: 929	Gflop/s: 8.28
Size: 959	Gflop/s: 8.21
Size: 960	Gflop/s: 8.46
Size: 961	Gflop/s: 8.08
Size: 991	Gflop/s: 8.18
Size: 992	Gflop/s: 8.93
Size: 993	Gflop/s: 8.39
Size: 1023	Gflop/s: 7.03
Size: 1024	Gflop/s: 4.45
Size: 1025	Gflop/s: 6.33
